"Visit Start Time UTC","Visit Start Hour Local Time","Destination","URL","Origin Of Visit","Visitor Type","Device Type","Operating System and Version","Web Browser and Version","Mobile Application Version","Mobile Device Manufacturer","Mobile Device Model","Device Screen Height","Device Screen Width","Browser Window Width","Browser Cookie Acceptance Status","Internet Connection Speed","Internet Service Provider","Organisation","Visitor City","Visitor Region","Visitor Country","Visitor Continent","Event Start Time UTC","Page Name","Page Title","Referrer URL","App Type","App Name","Clicks Made","Click Section","Keywords In Search","Media Content","Media Content Type","Media Content Action","Playback Time"
"2022-02-22T13:13:43","1pm","PS_NEWS","https://www.bbc.co.uk/news/business-60473233","Direct traffic",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Belvedere","Greater London","United Kingdom","Europe","2022-02-22T13:13:55","business::news.business.story.60473233.page","Ukraine-Russia tensions: Oil surges on supply fears - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2022-02-22T13:13:43","1pm","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Belvedere","Greater London","United Kingdom","Europe","2022-02-22T13:13:43","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2022-02-22T10:59:12","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Belvedere","Greater London","United Kingdom","Europe","2022-02-22T10:59:12","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2022-02-22T10:59:12","10am","PS_NEWS","https://www.bbc.co.uk/news/business-60374806","Direct traffic",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Belvedere","Greater London","United Kingdom","Europe","2022-02-22T11:00:11","business::news.business.story.60374806.page","The mobile phones you can take apart and repair yourself - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2020-03-19T15:49:25","3pm","PS_NEWS","https://www.bbc.co.uk/news/business-51962982","Search engines",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1050","1680","1680 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-03-19T15:49:25","business::news.business.story.51962982.page","Coronavirus: UK interest rates slashed again in emergency move - BBC News","https://www.google.com/","responsive","news",,,,,,,
"2020-03-19T11:09:50","11am","PS_NEWS","https://www.bbc.co.uk/news/science-environment-51944780#comment_138587791","Direct traffic",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1080","1920","1920 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-03-19T11:12:54","science and environment::news.science and environment.story.51944780.page","Coronavirus: Air pollution and CO2 fall rapidly as virus spreads - BBC News",,"responsive","news",,,,,,,
"2020-03-19T11:09:50","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1080","1920","1920 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-03-19T11:13:19","news.page","Home - BBC News","https://www.bbc.co.uk/news/science-environment-51944780","responsive","bbc_website",,,,,,,
"2020-03-19T11:09:50","11am","PS_NEWS","https://www.bbc.co.uk/news/science-environment-51944780","Direct traffic",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1080","1920","1920 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-03-19T11:10:04","science and environment::news.science and environment.story.51944780.page","Coronavirus: Air pollution and CO2 fall rapidly as virus spreads - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2020-03-19T11:09:50","11am","PS_NEWS","https://www.bbc.co.uk/news/science-environment-51944780","Direct traffic",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1080","1920","1920 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-03-19T11:10:25","science and environment::news.science and environment.story.51944780.page","Coronavirus: Air pollution and CO2 fall rapidly as virus spreads - BBC News",,"responsive","news",,,,,,,
"2020-03-19T11:09:50","11am","PS_NEWS","https://www.bbc.co.uk/news/business-51957776","Direct traffic",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1080","1920","1920 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-03-19T11:13:33","business::news.business.story.51957776.page","Next boss: 'People do not buy a new outfit to stay at home' - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2020-03-19T11:09:50","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1080","1920","1920 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-03-19T11:09:50","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2020-03-19T11:09:50","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1080","1920","1920 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-03-19T11:15:01","news.page","Home - BBC News","https://www.bbc.co.uk/news/business-51957776","responsive","bbc_website",,,,,,,
"2020-03-19T14:35:29","2pm","PS_NEWS","https://www.bbc.co.uk/news/science-environment-51944780#comment_138587791","Direct traffic",,"Desktop","OS X 10.15","Chrome 80.x",,"Unspecified",,"1080","1920","1920 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado ltd","Hatfield","East England","United Kingdom","Europe","2020-03-19T14:35:29","science and environment::news.science and environment.story.51944780.page","Coronavirus: Air pollution and CO2 fall rapidly as virus spreads - BBC News",,"responsive","news",,,,,,,
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:39:22","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Refresh","1"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:22","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Play","0"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:40:45","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","2"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:36","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","4"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:40:43","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","0"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:40:43","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","21"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:39:21","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","2"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:28","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Refresh","6"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:39:02","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Refresh","5"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:42","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Refresh","1"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:52","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Refresh","10"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:39:32","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","1"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:39:19","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","7"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:32","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Refresh","1"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:32","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","0"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:39:12","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Refresh","10"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:40:47","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Pause","2"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:29","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","1"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:31","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","2"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:39:30","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","8"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:54","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","2"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:39:31","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","1"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:57","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","3"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:40:22","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Refresh","50"
"2022-04-14T10:33:07","11am","PS_NEWS",,"Direct traffic",,"Desktop","OS X 10.15","Chrome 10.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Erith","Greater London","United Kingdom","Europe","2022-04-14T10:38:41","news.world.story.61101732.page",,,"responsive","news",,,,"name=Ethiopia civil war: ""There was no point in screaming""~ptnrID=~pList=","Videos","Move","5"
"2022-03-01T16:26:16","4pm","PS_SPORT","https://www.bbc.co.uk/sport/av/basketball/60575993","Direct traffic",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Belvedere","Greater London","United Kingdom","Europe","2022-03-01T16:26:57","basketball::sport.basketball.media asset.60575993.page","NBA: Watch Memphis Grizzlies guard Ja Morant's incredible 52-point performance - BBC Sport","https://www.bbc.co.uk/sport/formula1/60561184","responsive","sport-uk-web",,,,,,,
"2022-03-01T16:26:16","4pm","PS_SPORT","https://www.bbc.co.uk/sport/formula1/60561184","Direct traffic",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Belvedere","Greater London","United Kingdom","Europe","2022-03-01T16:26:24","formula1::sport.formula1.story.60561184.page","Banning Russian athletes is 'unfair solution', says ex-Formula 1 driver Daniil Kvyat - BBC Sport","https://www.bbc.co.uk/sport","responsive","sport-uk-web",,,,,,,
"2022-03-01T16:26:16","4pm","PS_SPORT","https://www.bbc.co.uk/sport","Direct traffic",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Belvedere","Greater London","United Kingdom","Europe","2022-03-01T16:26:16","other::homepage::sport.page","Home - BBC Sport",,"responsive","sport-uk-web",,,,,,,
"2021-12-22T11:12:53","11am","PS_SPORT","https://www.bbc.co.uk/sport/football/59750230","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-12-22T11:13:33","football::premier league::arsenal::sport.football.premier league.arsenal.story.59750230.page","Charlie Patino: Arsenal's teenage wonderkid scores on debut - BBC Sport","https://www.bbc.co.uk/sport/football","responsive","sport-uk-web",,,,,,,
"2021-12-22T11:12:53","11am","PS_SPORT","https://www.bbc.co.uk/sport/winter-olympics/59741191","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-12-22T11:12:53","winter olympics::sport.winter olympics.story.59741191.page","Winter Olympics: Beijing 2022 will have lowest-ever gender gap - BBC Sport","https://www.bbc.co.uk/news","responsive","sport-uk-web",,,,,,,
"2021-12-22T11:12:53","11am","PS_SPORT","https://www.bbc.co.uk/sport/boxing","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-12-22T11:19:50","boxing::sport.boxing.page","Boxing - BBC Sport","https://www.bbc.co.uk/sport","responsive","sport-uk-web",,,,,,,
"2021-12-22T11:12:53","11am","PS_SPORT","https://www.bbc.co.uk/sport/football","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-12-22T11:13:18","football::sport.football.page","Football - BBC Sport","https://www.bbc.co.uk/sport/winter-olympics/59741191","responsive","sport-uk-web",,,,,,,
"2021-12-22T11:12:53","11am","PS_SPORT","https://www.bbc.co.uk/sport/football/teams/arsenal/table","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-12-22T11:13:48","football::teams::arsenal::sport.football.teams.arsenal.table.page","Arsenal Table - Football - BBC Sport","https://www.bbc.co.uk/sport/football/59750230","responsive","sport-uk-web",,,,,,,
"2021-12-22T11:12:53","11am","PS_SPORT","https://www.bbc.co.uk/sport/boxing","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-12-22T11:19:40","boxing::sport.boxing.page","Boxing - BBC Sport","https://www.bbc.co.uk/sport","responsive","sport-uk-web",,,,,,,
"2021-12-22T11:12:53","11am","PS_SPORT","https://www.bbc.co.uk/sport","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-12-22T11:42:06","other::homepage::sport.page","Home - BBC Sport","https://www.bbc.co.uk/sport/football/teams/arsenal/table","responsive","sport-uk-web",,,,,,,
"2021-12-22T11:12:53","11am","PS_SPORT","https://www.bbc.co.uk/sport/av/football/59718498","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-12-22T11:19:53","football::european::sport.football.european.media asset.59718498.page","Jake Paul calls out Tommy Fury $ Conor McGregor after Tyron Woodley knockout - BBC Sport","https://www.bbc.co.uk/sport/boxing","responsive","sport-uk-web",,,,,,,
"2021-12-22T11:12:53","11am","PS_SPORT","https://www.bbc.co.uk/sport","Portal sites",,"Desktop","OS X 10.15","Chrome 96.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-12-22T11:19:37","other::homepage::sport.page","Home - BBC Sport","https://www.google.com/","responsive","sport-uk-web",,,,,,,
"2021-09-29T12:19:02","1pm","PS_SPORT","https://www.bbc.co.uk/sport/boxing/58725413","Search engines",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-29T12:19:02","boxing::sport.boxing.story.58725413.page","Oleksandr Usyk expects Anthony Joshua rematch in 'February or March' - BBC Sport","https://www.google.com/","responsive","sport-uk-web",,,,,,,
"2021-09-29T10:06:49","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-29T10:06:49","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-09-29T10:06:49","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-29T10:32:16","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-09-29T10:06:49","11am","PS_NEWS","https://www.bbc.co.uk/news/newsbeat-58707297","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-29T10:32:42","newsbeat::news.newsbeat.story.58707297.page","Genshin Impact anniversary: 'Unheard of for a game like this to be so successful' - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2021-09-29T10:06:49","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-29T10:50:37","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2021-09-29T10:06:49","11am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 93.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2021-09-29T10:50:55","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2022-03-01T14:49:41","2pm","PS_SPORT","https://www.bbc.co.uk/sport/football/60572525","Search engines",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Belvedere","Greater London","United Kingdom","Europe","2022-03-01T14:50:10","football::premier league::everton::sport.football.premier league.everton.story.60572525.page","Everton receive apology over Man City handball - BBC Sport","https://www.bbc.co.uk/sport","responsive","sport-uk-web",,,,,,,
"2022-03-01T14:49:41","2pm","PS_SPORT","https://www.bbc.co.uk/sport","Search engines",,"Desktop","OS X 10.15","Chrome 98.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado retail limited","Ocado retail limited","Belvedere","Greater London","United Kingdom","Europe","2022-03-01T14:49:41","other::homepage::sport.page","Home - BBC Sport","https://www.google.com/","responsive","sport-uk-web",,,,,,,
"2022-01-19T10:59:25","10am","PS_NEWS","https://www.bbc.co.uk/news/uk-60048724","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-01-19T10:59:46","uk::news.uk.story.60048724.page","Dairylea cheese ad banned for showing girl eating upside down - BBC News","https://www.bbc.co.uk/news","responsive","news",,,,,,,
"2022-01-19T10:59:25","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-01-19T10:59:25","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2022-01-19T10:59:25","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-01-19T11:15:29","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
"2022-01-19T10:59:25","10am","PS_NEWS","https://www.bbc.co.uk/news","Direct traffic",,"Desktop","OS X 10.15","Chrome 97.x",,"Unspecified",,"1050","1680","2100 pixels","Activated cookies","Unspecified","Ocado ltd","Ocado retail limited","Hatfield","East England","United Kingdom","Europe","2022-01-19T11:15:26","news.page","Home - BBC News",,"responsive","bbc_website",,,,,,,
